Label,Value,Pos,Duration,Target
Ripple+Fast-Ripple,0,115.648,0,PM6- SNR 5dB - #13
Spike+Ripple,4,115.649,0,I6- SNR 0dB - #15
Spike,2,115.651,0,CR5- SNR 10dB - #16
Spike+Fast-Ripple,15,115.652,0,PM6- SNR 5dB - #18
Spike+Ripple,4,115.656,0,PM6- SNR 15dB - #19
Spike+Ripple,9,115.659,0,PM10- SNR 5dB - #23
Ripple,0,115.662,0,OT'8- SNR 10dB - #19
Spike+Ripple+Fast-Ripple,5,115.663,0,OT'8- SNR 5dB - #3
Spike+Ripple+Fast-Ripple,0,115.663,0,PM10- SNR 5dB - #19
Spike+Fast-Ripple,11,115.664,0,PM10- SNR 10dB - #5
Ripple+Fast-Ripple,0,115.665,0,GPH'2- SNR 10dB - #2
Ripple,0,115.671,0,CR5- SNR 5dB - #5
Fast-Ripple,0,115.672,0,B'1- SNR 0dB - #9
Spike,14,115.674,0,PM10- SNR 0dB - #15
Ripple+Fast-Ripple,0,115.681,0,B'1- SNR 10dB - #24
Spike+Fast-Ripple,4,115.683,0,OT'8- SNR 10dB - #5
Fast-Ripple,0,115.684,0,A'1- SNR 15dB - #19
Spike,8,115.685,0,GPH'2- SNR 10dB - #16
Fast-Ripple,0,115.686,0,I6- SNR 15dB - #23
Spike+Ripple,14,115.687,0,GPH'2- SNR 5dB - #12
Ripple+Fast-Ripple,0,115.688,0,GPH'2- SNR 0dB - #17
Spike,1,115.689,0,A'1- SNR 15dB - #16
Fast-Ripple,0,115.69,0,B'1- SNR 0dB - #24
Ripple,0,115.691,0,OT'8- SNR 0dB - #5
Spike+Ripple+Fast-Ripple,3,115.692,0,B'1- SNR 10dB - #20
Ripple+Fast-Ripple,0,115.694,0,I6- SNR 15dB - #27
Spike+Ripple+Fast-Ripple,5,115.694,0,PM6- SNR 0dB - #1
Spike+Ripple,10,115.695,0,OT'8- SNR 10dB - #9
Ripple+Fast-Ripple,0,115.695,0,PM10- SNR 15dB - #9
Spike+Ripple,5,115.695,0,B'1- SNR 0dB - #22
Spike+Ripple+Fast-Ripple,1,115.696,0,GPH'2- SNR 5dB - #26
Ripple,0,115.696,0,PM6- SNR 0dB - #18
Spike+Fast-Ripple,10,115.697,0,I6- SNR 5dB - #28
Fast-Ripple,0,115.697,0,GPH'2- SNR 5dB - #16
Ripple,0,115.702,0,CR5- SNR 15dB - #6
Spike,14,115.702,0,B'1- SNR 5dB - #5
Spike+Ripple+Fast-Ripple,12,115.703,0,GPH'2- SNR 10dB - #17
Ripple,0,115.703,0,GPH'2- SNR 5dB - #7
Ripple,0,115.704,0,GPH'2- SNR 0dB - #28
Fast-Ripple,0,115.705,0,GPH'2- SNR 10dB - #4
Spike+Fast-Ripple,11,115.709,0,I6- SNR 0dB - #20
Ripple+Fast-Ripple,0,115.71,0,A'1- SNR 5dB - #26
Ripple+Fast-Ripple,0,115.714,0,I6- SNR 0dB - #5
Spike,6,115.715,0,PM6- SNR 10dB - #6
Spike+Ripple,10,115.715,0,CR5- SNR 0dB - #30
Fast-Ripple,0,115.715,0,I6- SNR 0dB - #30
Ripple,0,115.716,0,CR5- SNR 5dB - #24
Spike+Ripple+Fast-Ripple,14,115.717,0,OT'8- SNR 5dB - #5
Spike,3,115.721,0,PM10- SNR 15dB - #8
Spike+Ripple,6,115.721,0,PM6- SNR 10dB - #27
Spike+Fast-Ripple,0,115.723,0,PM6- SNR 15dB - #3
Ripple+Fast-Ripple,0,115.724,0,I6- SNR 10dB - #1
Ripple+Fast-Ripple,0,115.724,0,A'1- SNR 5dB - #1
Ripple,0,115.725,0,B'1- SNR 15dB - #30
Spike+Fast-Ripple,4,115.729,0,I6- SNR 0dB - #12
Ripple,0,115.734,0,OT'8- SNR 5dB - #21
Ripple+Fast-Ripple,0,115.736,0,A'1- SNR 0dB - #3
Spike,2,115.736,0,CR5- SNR 15dB - #22
Ripple,0,115.739,0,GPH'2- SNR 10dB - #28
Ripple,0,115.741,0,OT'8- SNR 5dB - #30
Spike+Fast-Ripple,7,115.743,0,B'1- SNR 10dB - #1
Spike,1,115.746,0,PM10- SNR 15dB - #22
Spike+Ripple+Fast-Ripple,0,115.746,0,PM6- SNR 5dB - #1
Spike+Fast-Ripple,4,115.748,0,PM6- SNR 0dB - #19
Spike+Ripple+Fast-Ripple,5,115.75,0,I6- SNR 0dB - #3
Ripple,0,115.751,0,B'1- SNR 15dB - #1
Ripple,0,115.752,0,I6- SNR 0dB - #24
Ripple,0,115.753,0,B'1- SNR 10dB - #30
Ripple+Fast-Ripple,0,115.753,0,PM6- SNR 10dB - #11
Spike,9,115.754,0,I6- SNR 15dB - #5
Spike,11,115.757,0,PM6- SNR 0dB - #15
Spike+Ripple,7,115.757,0,I6- SNR 15dB - #19
Fast-Ripple,0,115.76,0,A'1- SNR 5dB - #27
Spike+Fast-Ripple,7,115.761,0,OT'8- SNR 10dB - #3
Fast-Ripple,0,115.764,0,PM6- SNR 5dB - #22
Spike+Ripple,1,115.764,0,OT'8- SNR 0dB - #23
Spike+Ripple+Fast-Ripple,11,115.768,0,A'1- SNR 10dB - #29
Spike+Ripple+Fast-Ripple,3,115.77,0,B'1- SNR 15dB - #5
Fast-Ripple,0,115.771,0,GPH'2- SNR 5dB - #10
Spike+Ripple,4,115.772,0,GPH'2- SNR 10dB - #7
Spike,1,115.773,0,B'1- SNR 5dB - #24
Spike+Ripple+Fast-Ripple,0,115.775,0,B'1- SNR 0dB - #29
Ripple,0,115.775,0,GPH'2- SNR 10dB - #26
Ripple,0,115.776,0,I6- SNR 5dB - #30
Spike+Ripple,10,115.777,0,GPH'2- SNR 5dB - #29
Spike+Fast-Ripple,1,115.777,0,OT'8- SNR 15dB - #27
Ripple,0,115.777,0,PM10- SNR 10dB - #20
Spike,13,115.777,0,PM6- SNR 5dB - #26
Fast-Ripple,0,115.778,0,A'1- SNR 0dB - #11
Spike+Ripple+Fast-Ripple,3,115.781,0,CR5- SNR 10dB - #2
Spike+Fast-Ripple,9,115.781,0,GPH'2- SNR 15dB - #27
Spike+Ripple+Fast-Ripple,6,115.784,0,I6- SNR 5dB - #18
Ripple,0,115.784,0,OT'8- SNR 10dB - #28
Spike,14,115.79,0,A'1- SNR 15dB - #11
Spike+Ripple+Fast-Ripple,1,115.79,0,A'1- SNR 5dB - #3
Ripple+Fast-Ripple,0,115.793,0,B'1- SNR 5dB - #2
Ripple+Fast-Ripple,0,115.794,0,CR5- SNR 15dB - #8
Spike+Fast-Ripple,11,115.794,0,PM10- SNR 15dB - #29
Ripple+Fast-Ripple,0,115.796,0,B'1- SNR 15dB - #23
Spike+Fast-Ripple,5,115.796,0,PM6- SNR 15dB - #26
Spike,4,115.799,0,CR5- SNR 0dB - #25
Spike,5,115.8,0,PM10- SNR 0dB - #23
Fast-Ripple,0,115.801,0,PM10- SNR 10dB - #8
Spike+Ripple,1,115.802,0,PM6- SNR 10dB - #1
Spike,14,115.813,0,GPH'2- SNR 10dB - #9
Spike,14,115.814,0,A'1- SNR 0dB - #4
Spike,5,115.818,0,GPH'2- SNR 15dB - #14
Spike+Fast-Ripple,9,115.82,0,OT'8- SNR 5dB - #20
Spike+Ripple,0,115.82,0,GPH'2- SNR 0dB - #6
Spike+Ripple+Fast-Ripple,10,115.823,0,A'1- SNR 0dB - #5
Fast-Ripple,0,115.826,0,I6- SNR 15dB - #7
Ripple+Fast-Ripple,0,115.827,0,B'1- SNR 5dB - #20
Ripple,0,115.827,0,OT'8- SNR 5dB - #25
Ripple+Fast-Ripple,0,115.829,0,I6- SNR 0dB - #21
Ripple+Fast-Ripple,0,115.829,0,PM6- SNR 0dB - #16
Ripple,0,115.831,0,B'1- SNR 10dB - #6
Spike,2,115.831,0,I6- SNR 5dB - #27
Ripple,0,115.831,0,I6- SNR 5dB - #14
Fast-Ripple,0,115.832,0,GPH'2- SNR 10dB - #15
Ripple,0,115.833,0,PM6- SNR 0dB - #8
Spike+Ripple,4,115.833,0,A'1- SNR 10dB - #27
Ripple+Fast-Ripple,0,115.833,0,CR5- SNR 0dB - #22
Fast-Ripple,0,115.834,0,GPH'2- SNR 5dB - #11
Spike+Fast-Ripple,11,115.835,0,OT'8- SNR 5dB - #8
Fast-Ripple,0,115.837,0,GPH'2- SNR 0dB - #14
Spike+Ripple+Fast-Ripple,9,115.842,0,GPH'2- SNR 5dB - #22
Ripple,0,115.843,0,GPH'2- SNR 0dB - #30
Ripple,0,115.845,0,A'1- SNR 0dB - #19
Fast-Ripple,0,115.845,0,GPH'2- SNR 15dB - #24
Spike+Ripple,2,115.845,0,I6- SNR 15dB - #6
Spike+Ripple+Fast-Ripple,6,115.846,0,A'1- SNR 5dB - #8
Fast-Ripple,0,115.853,0,CR5- SNR 10dB - #30
Spike+Ripple+Fast-Ripple,14,115.853,0,PM10- SNR 5dB - #28
Ripple,0,115.854,0,PM6- SNR 10dB - #19
Ripple+Fast-Ripple,0,115.854,0,GPH'2- SNR 15dB - #7
Spike+Ripple,8,115.854,0,A'1- SNR 10dB - #25
Fast-Ripple,0,115.855,0,PM10- SNR 15dB - #18
Fast-Ripple,0,115.856,0,OT'8- SNR 0dB - #12
Ripple+Fast-Ripple,0,115.857,0,PM6- SNR 0dB - #29
Spike+Ripple,1,115.859,0,A'1- SNR 0dB - #1
Spike+Ripple+Fast-Ripple,14,115.86,0,PM10- SNR 0dB - #5
Spike+Fast-Ripple,15,115.86,0,GPH'2- SNR 0dB - #2
Spike+Ripple,3,115.863,0,PM10- SNR 10dB - #13
Fast-Ripple,0,115.864,0,OT'8- SNR 15dB - #11
Ripple,0,115.864,0,CR5- SNR 5dB - #13
Ripple,0,115.868,0,CR5- SNR 15dB - #24
Fast-Ripple,0,115.872,0,OT'8- SNR 0dB - #21
Spike+Ripple,6,115.873,0,PM6- SNR 15dB - #2
Spike+Fast-Ripple,8,115.873,0,B'1- SNR 10dB - #21
Spike+Fast-Ripple,11,115.875,0,CR5- SNR 10dB - #27
Ripple,0,115.877,0,GPH'2- SNR 0dB - #18
Ripple,0,115.878,0,A'1- SNR 10dB - #11
Spike+Fast-Ripple,4,115.88,0,B'1- SNR 5dB - #6
Spike+Fast-Ripple,11,115.884,0,CR5- SNR 5dB - #7
Spike+Fast-Ripple,2,115.887,0,CR5- SNR 0dB - #1
Fast-Ripple,0,115.889,0,CR5- SNR 5dB - #22
Spike+Ripple,5,115.894,0,OT'8- SNR 15dB - #16
Ripple+Fast-Ripple,0,115.895,0,PM10- SNR 0dB - #8
Ripple+Fast-Ripple,0,115.897,0,OT'8- SNR 0dB - #10
Fast-Ripple,0,115.899,0,PM10- SNR 5dB - #30
Spike+Ripple,7,115.903,0,OT'8- SNR 0dB - #25
Spike+Fast-Ripple,14,115.904,0,B'1- SNR 15dB - #20
Spike+Fast-Ripple,8,115.905,0,B'1- SNR 0dB - #8
Ripple,0,115.905,0,OT'8- SNR 5dB - #16
Spike,8,115.906,0,CR5- SNR 15dB - #20
Spike+Ripple+Fast-Ripple,12,115.906,0,B'1- SNR 5dB - #26
Spike+Ripple,9,115.907,0,I6- SNR 10dB - #21
Spike+Fast-Ripple,3,115.908,0,A'1- SNR 0dB - #18
Ripple+Fast-Ripple,0,115.91,0,PM10- SNR 10dB - #19
Fast-Ripple,0,115.911,0,GPH'2- SNR 10dB - #12
Fast-Ripple,0,115.911,0,CR5- SNR 5dB - #12
Fast-Ripple,0,115.913,0,B'1- SNR 15dB - #24
Spike+Ripple,5,115.914,0,B'1- SNR 5dB - #11
Fast-Ripple,0,115.915,0,I6- SNR 10dB - #27
Ripple,0,115.915,0,A'1- SNR 0dB - #16
Spike+Ripple,5,115.917,0,B'1- SNR 5dB - #21
Spike,4,115.918,0,OT'8- SNR 15dB - #10
Ripple+Fast-Ripple,0,115.919,0,OT'8- SNR 0dB - #11
Spike,15,115.921,0,CR5- SNR 5dB - #6
Fast-Ripple,0,115.925,0,PM10- SNR 10dB - #23
Spike+Ripple+Fast-Ripple,8,115.927,0,I6- SNR 5dB - #22
Ripple,0,115.928,0,PM10- SNR 15dB - #11
Fast-Ripple,0,115.932,0,PM6- SNR 0dB - #9
Spike+Fast-Ripple,1,115.932,0,B'1- SNR 0dB - #20
Spike+Ripple+Fast-Ripple,10,115.932,0,A'1- SNR 5dB - #15
Ripple,0,115.933,0,A'1- SNR 15dB - #5
Spike+Ripple,10,115.933,0,B'1- SNR 15dB - #19
Spike+Ripple,9,115.935,0,PM6- SNR 0dB - #20
Spike+Fast-Ripple,14,115.937,0,PM10- SNR 10dB - #7
Spike+Ripple,10,115.938,0,A'1- SNR 10dB - #20
Spike+Ripple,2,115.939,0,A'1- SNR 10dB - #14
Fast-Ripple,0,115.939,0,PM10- SNR 0dB - #4
Spike+Ripple,10,115.942,0,PM10- SNR 15dB - #2
Spike+Ripple+Fast-Ripple,6,115.945,0,B'1- SNR 0dB - #16
Spike+Fast-Ripple,1,115.946,0,PM6- SNR 10dB - #21
Spike+Ripple,2,115.947,0,A'1- SNR 5dB - #29
Ripple,0,115.949,0,CR5- SNR 5dB - #8
Spike+Ripple+Fast-Ripple,4,115.949,0,I6- SNR 0dB - #29
Spike+Fast-Ripple,0,115.949,0,B'1- SNR 10dB - #16
Fast-Ripple,0,115.95,0,PM6- SNR 10dB - #17
Ripple,0,115.95,0,A'1- SNR 10dB - #1
Ripple+Fast-Ripple,0,115.95,0,GPH'2- SNR 0dB - #1
Ripple+Fast-Ripple,0,115.953,0,PM6- SNR 0dB - #14
Ripple,0,115.954,0,PM6- SNR 5dB - #2
Spike+Ripple+Fast-Ripple,10,115.955,0,OT'8- SNR 15dB - #17
Ripple+Fast-Ripple,0,115.956,0,PM10- SNR 15dB - #19
Ripple+Fast-Ripple,0,115.958,0,PM6- SNR 5dB - #28
Spike+Ripple,11,115.96,0,OT'8- SNR 15dB - #6
Ripple,0,115.961,0,OT'8- SNR 15dB - #25
Spike+Ripple,4,115.961,0,OT'8- SNR 10dB - #8
Ripple,0,115.961,0,GPH'2- SNR 15dB - #15
Fast-Ripple,0,115.961,0,A'1- SNR 0dB - #13
Ripple+Fast-Ripple,0,115.963,0,GPH'2- SNR 15dB - #16
Spike+Ripple,13,115.965,0,PM6- SNR 10dB - #24
Fast-Ripple,0,115.969,0,PM6- SNR 0dB - #23
Spike+Ripple+Fast-Ripple,1,115.972,0,CR5- SNR 15dB - #30
Spike+Fast-Ripple,4,115.975,0,CR5- SNR 10dB - #8
Ripple,0,115.977,0,I6- SNR 15dB - #4
Spike+Ripple+Fast-Ripple,13,115.978,0,A'1- SNR 15dB - #17
Spike+Ripple+Fast-Ripple,5,115.978,0,CR5- SNR 0dB - #2
Ripple+Fast-Ripple,0,115.981,0,A'1- SNR 15dB - #3
Spike+Fast-Ripple,1,115.986,0,OT'8- SNR 5dB - #26
Spike+Ripple,7,115.987,0,OT'8- SNR 15dB - #28
Ripple,0,115.988,0,GPH'2- SNR 0dB - #15
Ripple,0,115.989,0,A'1- SNR 5dB - #2
Spike,12,115.99,0,PM6- SNR 15dB - #21
Ripple,0,115.991,0,B'1- SNR 10dB - #17
Ripple,0,115.992,0,GPH'2- SNR 0dB - #5
Spike,11,115.993,0,B'1- SNR 5dB - #18
Spike,9,115.993,0,PM6- SNR 15dB - #9
Spike+Ripple,11,115.995,0,B'1- SNR 15dB - #13
Spike+Ripple,0,115.995,0,OT'8- SNR 10dB - #16
Fast-Ripple,0,115.996,0,OT'8- SNR 5dB - #29
Spike+Ripple+Fast-Ripple,9,115.997,0,B'1- SNR 15dB - #15
Ripple,0,115.997,0,A'1- SNR 15dB - #18
Fast-Ripple,0,115.999,0,I6- SNR 0dB - #14
Spike+Ripple+Fast-Ripple,13,116,0,OT'8- SNR 0dB - #7
Spike,13,116.002,0,GPH'2- SNR 10dB - #20
Spike,1,116.003,0,A'1- SNR 0dB - #6
Ripple,0,116.004,0,PM10- SNR 0dB - #24
Ripple+Fast-Ripple,0,116.006,0,PM10- SNR 10dB - #25
Ripple+Fast-Ripple,0,116.008,0,B'1- SNR 0dB - #15
Ripple+Fast-Ripple,0,116.009,0,CR5- SNR 5dB - #26
Spike,1,116.011,0,PM10- SNR 15dB - #12
Spike+Ripple,14,116.013,0,PM6- SNR 15dB - #27
Ripple,0,116.017,0,PM10- SNR 15dB - #21
Spike,6,116.018,0,CR5- SNR 15dB - #12
Ripple+Fast-Ripple,0,116.019,0,GPH'2- SNR 5dB - #30
Spike+Ripple,5,116.02,0,I6- SNR 15dB - #30
Spike+Fast-Ripple,6,116.021,0,PM6- SNR 10dB - #14
Spike+Ripple+Fast-Ripple,8,116.021,0,PM6- SNR 0dB - #30
Spike,8,116.026,0,CR5- SNR 15dB - #29
Spike+Fast-Ripple,9,116.027,0,CR5- SNR 15dB - #14
Fast-Ripple,0,116.027,0,PM10- SNR 0dB - #27
Spike,4,116.028,0,CR5- SNR 15dB - #28
Spike+Ripple,12,116.03,0,B'1- SNR 5dB - #27
Fast-Ripple,0,116.03,0,B'1- SNR 0dB - #5
Fast-Ripple,0,116.032,0,A'1- SNR 15dB - #6
Ripple,0,116.034,0,CR5- SNR 5dB - #1
Spike+Fast-Ripple,5,116.034,0,CR5- SNR 10dB - #21
Ripple+Fast-Ripple,0,116.036,0,OT'8- SNR 10dB - #25
Spike,8,116.037,0,A'1- SNR 10dB - #26
Ripple,0,116.037,0,OT'8- SNR 15dB - #18
Spike,0,116.038,0,I6- SNR 10dB - #10
Fast-Ripple,0,116.038,0,OT'8- SNR 0dB - #27
Spike+Ripple+Fast-Ripple,5,116.038,0,I6- SNR 10dB - #29
Ripple+Fast-Ripple,0,116.039,0,I6- SNR 5dB - #21
Spike+Fast-Ripple,0,116.04,0,PM6- SNR 0dB - #4
Ripple,0,116.042,0,A'1- SNR 10dB - #22
Spike+Ripple+Fast-Ripple,10,116.043,0,PM6- SNR 5dB - #16
Spike+Fast-Ripple,1,116.043,0,OT'8- SNR 0dB - #6
Fast-Ripple,0,116.044,0,GPH'2- SNR 0dB - #9
Spike+Ripple+Fast-Ripple,15,116.044,0,B'1- SNR 0dB - #23
Spike+Fast-Ripple,14,116.044,0,PM10- SNR 0dB - #19
Spike,5,116.047,0,GPH'2- SNR 5dB - #5
Spike+Ripple+Fast-Ripple,8,116.048,0,B'1- SNR 0dB - #25
Fast-Ripple,0,116.05,0,GPH'2- SNR 15dB - #28
Spike+Ripple,8,116.054,0,B'1- SNR 5dB - #12
Ripple+Fast-Ripple,0,116.055,0,PM6- SNR 15dB - #20
Spike+Ripple,4,116.056,0,PM6- SNR 5dB - #25
Ripple+Fast-Ripple,0,116.057,0,A'1- SNR 10dB - #18
Spike+Fast-Ripple,2,116.059,0,A'1- SNR 15dB - #27
Spike+Ripple,15,116.061,0,PM10- SNR 15dB - #4
Spike+Ripple,14,116.063,0,I6- SNR 10dB - #12
Ripple,0,116.063,0,PM6- SNR 15dB - #18
Spike+Ripple+Fast-Ripple,8,116.063,0,PM6- SNR 5dB - #10
Spike+Ripple+Fast-Ripple,0,116.063,0,OT'8- SNR 5dB - #11
Spike+Fast-Ripple,4,116.064,0,OT'8- SNR 15dB - #21
Spike+Fast-Ripple,5,116.064,0,CR5- SNR 15dB - #19
Spike,3,116.065,0,B'1- SNR 5dB - #30
Spike+Ripple+Fast-Ripple,6,116.066,0,PM6- SNR 10dB - #20
Spike+Ripple+Fast-Ripple,13,116.071,0,A'1- SNR 15dB - #28
Spike+Fast-Ripple,5,116.072,0,PM6- SNR 10dB - #4
Ripple,0,116.072,0,PM10- SNR 5dB - #18
Ripple+Fast-Ripple,0,116.074,0,A'1- SNR 0dB - #2
Ripple,0,116.076,0,GPH'2- SNR 10dB - #13
Spike,10,116.078,0,GPH'2- SNR 15dB - #22
Fast-Ripple,0,116.079,0,PM6- SNR 15dB - #16
Ripple+Fast-Ripple,0,116.081,0,GPH'2- SNR 0dB - #20
Ripple,0,116.083,0,I6- SNR 15dB - #18
Ripple+Fast-Ripple,0,116.085,0,PM10- SNR 15dB - #16
Ripple,0,116.088,0,PM10- SNR 5dB - #26
Ripple+Fast-Ripple,0,116.089,0,PM6- SNR 15dB - #15
Ripple+Fast-Ripple,0,116.089,0,B'1- SNR 5dB - #9
Ripple+Fast-Ripple,0,116.093,0,GPH'2- SNR 15dB - #1
Ripple,0,116.094,0,I6- SNR 15dB - #25
Spike+Ripple+Fast-Ripple,3,116.094,0,A'1- SNR 15dB - #26
Spike,1,116.094,0,OT'8- SNR 5dB - #10
Ripple+Fast-Ripple,0,116.095,0,OT'8- SNR 0dB - #26
Ripple,0,116.096,0,CR5- SNR 5dB - #30
Fast-Ripple,0,116.096,0,OT'8- SNR 15dB - #14
Ripple,0,116.097,0,GPH'2- SNR 10dB - #8
Spike,5,116.097,0,A'1- SNR 5dB - #30
Spike+Fast-Ripple,10,116.098,0,CR5- SNR 15dB - #18
Spike,2,116.098,0,PM10- SNR 15dB - #15
Spike+Ripple,1,116.099,0,GPH'2- SNR 10dB - #27
Fast-Ripple,0,116.099,0,A'1- SNR 10dB - #3
Spike+Ripple+Fast-Ripple,9,116.101,0,B'1- SNR 0dB - #2
Spike+Fast-Ripple,3,116.103,0,GPH'2- SNR 0dB - #23
Ripple,0,116.104,0,I6- SNR 15dB - #24
Ripple,0,116.106,0,GPH'2- SNR 10dB - #6
Spike,10,116.108,0,I6- SNR 5dB - #10
Spike+Fast-Ripple,0,116.11,0,CR5- SNR 10dB - #17
Fast-Ripple,0,116.113,0,I6- SNR 15dB - #11
Ripple+Fast-Ripple,0,116.118,0,CR5- SNR 10dB - #1
Spike+Fast-Ripple,1,116.119,0,B'1- SNR 10dB - #9
Spike+Fast-Ripple,14,116.119,0,I6- SNR 10dB - #22
Spike+Ripple+Fast-Ripple,1,116.12,0,B'1- SNR 10dB - #15
Fast-Ripple,0,116.123,0,A'1- SNR 10dB - #19
Spike,8,116.125,0,PM6- SNR 0dB - #12
Spike+Fast-Ripple,13,116.126,0,CR5- SNR 5dB - #25
Ripple,0,116.127,0,I6- SNR 0dB - #9
Spike+Ripple,11,116.128,0,CR5- SNR 5dB - #14
Spike,15,116.128,0,A'1- SNR 5dB - #10
Fast-Ripple,0,116.129,0,CR5- SNR 10dB - #7
Spike+Ripple,5,116.129,0,PM10- SNR 5dB - #1
Fast-Ripple,0,116.13,0,CR5- SNR 0dB - #8
Ripple+Fast-Ripple,0,116.13,0,B'1- SNR 15dB - #9
Ripple+Fast-Ripple,0,116.131,0,OT'8- SNR 5dB - #9
Spike,1,116.133,0,GPH'2- SNR 15dB - #10
Spike+Ripple,2,116.134,0,PM10- SNR 5dB - #21
Spike+Ripple+Fast-Ripple,15,116.134,0,GPH'2- SNR 5dB - #25
Spike+Ripple,4,116.137,0,CR5- SNR 10dB - #13
Spike,6,116.137,0,I6- SNR 10dB - #13
Spike+Ripple,1,116.138,0,B'1- SNR 0dB - #10
Spike+Ripple+Fast-Ripple,12,116.138,0,B'1- SNR 15dB - #8
Ripple+Fast-Ripple,0,116.139,0,CR5- SNR 0dB - #19
Spike+Fast-Ripple,9,116.145,0,I6- SNR 10dB - #25
Spike+Ripple,6,116.146,0,PM10- SNR 0dB - #2
Spike+Ripple+Fast-Ripple,13,116.146,0,PM6- SNR 15dB - #30
Ripple,0,116.146,0,CR5- SNR 0dB - #24
Fast-Ripple,0,116.147,0,OT'8- SNR 10dB - #13
Spike+Ripple,2,116.147,0,PM6- SNR 15dB - #5
Spike+Ripple+Fast-Ripple,3,116.149,0,B'1- SNR 15dB - #22
Spike,2,116.149,0,A'1- SNR 15dB - #1
Ripple,0,116.152,0,CR5- SNR 10dB - #14
Spike+Fast-Ripple,2,116.155,0,CR5- SNR 10dB - #9
Ripple,0,116.156,0,I6- SNR 0dB - #13
Spike+Ripple,5,116.159,0,OT'8- SNR 0dB - #30
Ripple+Fast-Ripple,0,116.16,0,PM10- SNR 5dB - #16
Ripple+Fast-Ripple,0,116.16,0,B'1- SNR 10dB - #4
Fast-Ripple,0,116.16,0,CR5- SNR 0dB - #14
Fast-Ripple,0,116.161,0,PM10- SNR 15dB - #28
Spike+Ripple+Fast-Ripple,15,116.161,0,A'1- SNR 5dB - #6
Spike+Ripple,13,116.161,0,I6- SNR 0dB - #2
Fast-Ripple,0,116.163,0,PM6- SNR 5dB - #4
Fast-Ripple,0,116.164,0,I6- SNR 15dB - #2
Fast-Ripple,0,116.166,0,OT'8- SNR 0dB - #13
Ripple+Fast-Ripple,0,116.167,0,OT'8- SNR 10dB - #30
Ripple+Fast-Ripple,0,116.167,0,A'1- SNR 0dB - #27
Spike,8,116.167,0,I6- SNR 15dB - #17
Ripple,0,116.169,0,PM6- SNR 15dB - #14
Ripple+Fast-Ripple,0,116.169,0,PM6- SNR 0dB - #2
Spike+Ripple+Fast-Ripple,6,116.169,0,B'1- SNR 10dB - #19
Ripple,0,116.169,0,A'1- SNR 5dB - #19
Fast-Ripple,0,116.17,0,GPH'2- SNR 15dB - #12
Spike+Ripple,12,116.171,0,B'1- SNR 15dB - #6
Fast-Ripple,0,116.172,0,PM10- SNR 0dB - #18
Spike+Fast-Ripple,6,116.173,0,B'1- SNR 10dB - #18
Spike+Ripple+Fast-Ripple,0,116.175,0,CR5- SNR 15dB - #13
Ripple+Fast-Ripple,0,116.176,0,PM6- SNR 5dB - #5
Spike,4,116.176,0,CR5- SNR 0dB - #9
Spike+Ripple,10,116.177,0,PM6- SNR 10dB - #12
Spike,1,116.177,0,A'1- SNR 15dB - #24
Spike+Ripple+Fast-Ripple,7,116.177,0,GPH'2- SNR 10dB - #21
Spike+Ripple,13,116.179,0,PM10- SNR 10dB - #1
Spike+Ripple,11,116.18,0,PM6- SNR 0dB - #21
Spike,9,116.18,0,OT'8- SNR 0dB - #15
Spike+Fast-Ripple,13,116.182,0,PM6- SNR 15dB - #22
Spike,8,116.185,0,GPH'2- SNR 5dB - #19
Ripple,0,116.186,0,PM6- SNR 5dB - #15
Spike+Ripple,15,116.187,0,OT'8- SNR 15dB - #12
Spike+Fast-Ripple,3,116.187,0,I6- SNR 10dB - #20
Spike,3,116.187,0,CR5- SNR 15dB - #10
Spike+Ripple,6,116.19,0,I6- SNR 10dB - #9
Spike+Ripple,3,116.191,0,A'1- SNR 0dB - #25
Spike+Ripple,5,116.191,0,GPH'2- SNR 5dB - #24
Spike+Fast-Ripple,7,116.191,0,GPH'2- SNR 5dB - #14
Spike+Ripple,8,116.192,0,B'1- SNR 5dB - #7
Spike+Fast-Ripple,13,116.194,0,I6- SNR 10dB - #16
Spike+Ripple,5,116.194,0,A'1- SNR 0dB - #20
Spike+Ripple+Fast-Ripple,8,116.194,0,OT'8- SNR 10dB - #12
Ripple+Fast-Ripple,0,116.196,0,CR5- SNR 0dB - #21
Spike+Fast-Ripple,0,116.197,0,GPH'2- SNR 15dB - #13
Spike+Fast-Ripple,10,116.197,0,A'1- SNR 0dB - #21
Ripple+Fast-Ripple,0,116.198,0,PM10- SNR 0dB - #30
Ripple,0,116.198,0,GPH'2- SNR 5dB - #17
Spike+Fast-Ripple,10,116.201,0,A'1- SNR 5dB - #16
Spike+Ripple,4,116.204,0,CR5- SNR 10dB - #28
Spike+Ripple,12,116.207,0,OT'8- SNR 15dB - #22
Ripple,0,116.208,0,A'1- SNR 5dB - #17
Ripple,0,116.208,0,PM6- SNR 5dB - #6
Spike+Fast-Ripple,6,116.211,0,PM10- SNR 0dB - #16
Spike,3,116.212,0,GPH'2- SNR 0dB - #7
Ripple,0,116.214,0,CR5- SNR 15dB - #25
Spike+Fast-Ripple,1,116.214,0,CR5- SNR 10dB - #19
Spike+Fast-Ripple,12,116.216,0,CR5- SNR 5dB - #27
Spike+Ripple+Fast-Ripple,15,116.216,0,B'1- SNR 10dB - #12
Spike+Ripple,2,116.216,0,OT'8- SNR 15dB - #9
